9,r_8_142_42,r_39_35_9,r_67_33_2,r_8_142_42,0.9,1,43,42,0
27,r_49_120_44,seq3,seq108,r_49_120_44,1.0,0,44,44,0
14,r_65_121_89,r_109_70_69,r_146_77_87,r_65_121_89,0.45,0,89,89,0
46,r_6_23_15,r_19_29_20,r_97_21_49,r_6_23_15,1.0,0,15,15,0
49,r_106_44_58,r_16_66_62,r_117_45_14,r_106_44_58,0.99,0,58,58,0
16,r_22_119_74,seq43,r_130_90_43,r_22_119_74,0.98,0,74,74,0
39,r_16_66_62,seq112,r_93_81_31,r_16_66_62,0.9,2,64,62,0
1,r_146_77_87,seq9,r_65_121_89,r_146_77_87,0.82,0,87,87,0
5,r_101_76_86,seq129,r_20_1_63,r_101_76_86,0.89,0,86,86,0
22,r_30_62_56,seq114,r_56_144_13,r_30_62_56,0.82,0,56,56,0
21,r_125_95_30,r_109_70_69,seq126,r_125_95_30,0.99,0,30,30,0
17,r_69_73_39,seq99,seq17,r_69_73_39,1.0,0,39,39,0
31,r_78_24_67,seq133,r_97_21_49,r_78_24_67,0.85,1,68,67,0
38,r_32_136_57,seq92,seq83,r_32_136_57,0.77,-12,45,57,0
30,r_19_29_20,seq17,r_11_74_99,r_19_29_20,1.0,0,20,20,0
3,r_20_1_63,r_109_70_69,seq5,r_20_1_63,0.98,0,63,63,0
36,r_28_42_16,r_52_128_51,r_103_135_11,r_52_128_51,0.93,-25,26,51,0
4,r_34_105_84,seq9,seq89,r_34_105_84,0.85,0,84,84,0
11,r_18_13_61,seq60,seq110,r_18_13_61,1.0,0,61,61,0
44,r_109_70_69,seq98,r_52_128_51,r_52_128_51,1.0,5,56,51,0
48,r_56_144_13,r_52_128_51,seq53,r_52_128_51,0.83,-38,13,51,0
20,r_147_27_81,seq126,r_4_15_80,r_4_15_80,0.54,-3,77,80,0
98,seq126,r_147_27_81,r_79_47_77,r_79_47_77,0.98,0,77,77,0
15,r_116_111_85,r_11_74_99,r_107_113_73,r_116_111_85,0.85,0,85,85,0
19,r_124_36_48,r_11_74_99,r_6_23_15,r_124_36_48,0.99,0,48,48,0
2,r_115_149_64,r_140_41_83,seq133,r_115_149_64,0.65,0,64,64,0
47,r_140_41_83,seq31,r_38_57_5,r_140_41_83,0.93,0,83,83,0
18,r_12_2_70,seq141,r_117_45_14,r_12_2_70,0.93,-1,69,70,0
23,r_138_100_17,r_69_73_39,r_6_23_15,r_138_100_17,0.94,0,17,17,0
24,r_104_118_88,seq141,seq40,r_104_118_88,0.37,0,88,88,0
25,r_79_47_77,seq99,seq126,r_79_47_77,1.0,0,77,77,0
58,seq141,r_12_2_70,seq46,r_12_2_70,0.97,-10,60,70,0
65,seq43,r_22_119_74,seq102,r_22_119_74,0.99,-2,72,74,0
0,r_52_128_51,r_30_62_56,r_109_70_69,r_52_128_51,0.99,1,52,51,0
40,r_117_45_14,r_116_111_85,seq48,r_117_45_14,0.97,0,14,14,0
