14,r_148_78_66,r_109_110_139,seq57,r_109_110_139,0.69,-73,66,139,0
43,r_137_124_161,r_141_47_242,seq16,r_137_124_161,0.66,2,163,161,0
0,r_95_129_27,seq16,r_22_60_13,r_95_129_27,0.99,0,27,27,0
60,seq24,r_80_53_102,r_19_79_29,r_19_79_29,1.0,0,29,29,0
37,r_86_35_197,r_23_133_124,r_136_36_11,r_23_133_124,0.65,0,124,124,0
39,r_146_145_23,r_102_51_111,r_22_60_13,r_146_145_23,0.57,-2,21,23,0
59,seq21,r_104_75_177,r_32_97_140,r_32_97_140,1.0,49,189,140,0
71,seq54,seq77,r_23_133_124,r_23_133_124,1.0,1,125,124,0
42,r_18_42_134,seq114,r_140_142_22,r_18_42_134,1.0,0,134,134,0
58,seq16,seq38,r_137_124_161,r_137_124_161,0.68,7,168,161,0
19,r_98_5_212,r_44_6_187,r_32_97_140,r_32_97_140,0.78,47,187,140,0
16,r_65_71_20,r_68_45_157,seq111,r_65_71_20,0.89,0,20,20,0
11,r_90_94_14,r_140_142_22,seq69,r_90_94_14,0.73,-1,13,14,0
31,r_32_97_140,seq111,seq21,r_32_97_140,1.0,0,140,140,0
3,r_101_11_184,seq84,r_140_142_22,r_101_11_184,0.97,0,184,184,0
33,r_22_60_13,r_20_9_2,r_3_62_59,r_22_60_13,0.92,0,13,13,0
26,r_55_147_109,r_32_97_140,r_76_117_40,r_55_147_109,1.0,0,109,109,0
4,r_58_112_77,r_102_51_111,seq77,r_58_112_77,1.0,0,77,77,0
18,r_8_1_51,r_123_72_192,r_19_79_29,r_8_1_51,0.84,1,52,51,0
21,r_3_62_59,r_139_115_136,r_140_142_22,r_3_62_59,0.63,-1,58,59,0
99,seq127,r_10_116_204,r_104_75_177,r_10_116_204,0.56,-35,169,204,0
13,r_85_83_74,r_26_64_63,r_90_94_14,r_85_83_74,1.0,0,74,74,0
46,r_10_116_204,r_19_79_29,r_65_71_20,r_10_116_204,0.68,2,206,204,0
15,r_68_45_157,seq28,seq89,r_68_45_157,0.99,0,157,157,0
49,r_19_79_29,r_10_116_204,r_8_1_51,r_19_79_29,0.8,177,206,29,0
6,r_125_13_71,seq88,r_130_46_92,r_125_13_71,0.99,9,80,71,0
5,r_140_142_22,r_119_134_174,r_18_42_134,r_140_142_22,0.96,152,174,22,0
33,r_22_60_13,r_3_62_59,r_146_145_23,r_3_62_59,0.99,3,62,59,0
30,r_76_117_40,r_39_59_61,seq28,r_76_117_40,1.0,0,40,40,0
0,r_95_129_27,r_22_60_13,r_80_53_102,r_80_53_102,0.65,27,129,102,0
27,r_4_81_239,seq111,r_136_36_11,r_136_36_11,0.69,228,239,11,0
2,r_40_106_144,seq144,seq61,r_40_106_144,0.74,0,144,144,0
47,r_135_49_179,seq69,r_8_1_51,r_135_49_179,0.88,0,179,179,0
48,r_27_118_45,seq16,seq15,r_27_118_45,1.0,0,45,45,0
40,r_23_133_124,r_86_35_197,seq54,r_23_133_124,1.0,0,124,124,0
46,r_10_116_204,r_130_46_92,r_19_79_29,r_19_79_29,1.0,1,30,29,0
24,r_109_110_139,seq16,seq89,r_109_110_139,0.98,0,139,139,0
25,r_130_46_92,r_10_116_204,r_125_13_71,r_130_46_92,0.99,0,92,92,0
58,seq16,r_109_110_139,seq38,r_109_110_139,0.85,0,139,139,0
36,r_26_64_63,r_85_83_74,seq87,r_85_83_74,0.99,-24,50,74,0
32,r_105_14_110,seq128,r_90_94_14,r_105_14_110,1.0,0,110,110,0
38,r_139_115_136,seq89,seq132,r_139_115_136,0.84,7,143,136,0
19,r_98_5_212,r_32_97_140,r_58_112_77,r_98_5_212,0.66,0,212,212,0
34,r_149_103_193,seq28,r_82_100_16,r_149_103_193,0.88,0,193,193,0
57,seq15,seq7,r_27_118_45,r_27_118_45,1.0,7,52,45,0
5,r_140_142_22,seq89,r_119_134_174,r_140_142_22,0.78,-1,21,22,0
93,seq111,r_55_147_109,r_65_71_20,r_65_71_20,0.64,0,20,20,0
81,seq77,seq54,r_58_112_77,r_58_112_77,1.0,0,77,77,0
17,r_52_33_132,r_108_67_201,seq77,r_52_33_132,0.92,3,135,132,0
37,r_86_35_197,r_136_36_11,r_149_103_193,r_149_103_193,0.66,4,197,193,0
49,r_19_79_29,r_39_59_61,r_10_116_204,r_19_79_29,1.0,1,30,29,0
22,r_39_59_61,r_8_1_51,r_90_94_14,r_39_59_61,0.98,-1,60,61,0
28,r_44_6_187,r_98_5_212,seq93,r_44_6_187,0.57,0,187,187,0
35,r_123_72_192,r_8_1_51,r_102_51_111,r_8_1_51,0.66,-11,40,51,0
7,r_80_53_102,r_10_116_204,r_22_60_13,r_80_53_102,0.91,30,132,102,0
44,r_119_134_174,seq131,seq28,r_119_134_174,0.51,0,174,174,0
23,r_108_67_201,seq29,r_125_13_71,r_108_67_201,0.82,0,201,201,0
12,r_102_51_111,r_86_35_197,r_123_72_192,r_102_51_111,0.69,13,124,111,0
37,r_83_81_47,r_0_148_113,seq32,r_83_81_47,1.0,0,47,47,1
30,r_125_135_158,seq138,r_1_86_49,r_125_135_158,0.94,1,159,158,1
19,r_66_44_43,r_98_99_36,r_73_144_39,r_98_99_36,0.85,7,43,36,1
25,r_54_33_18,r_125_135_158,seq107,r_54_33_18,0.99,0,18,18,1
43,r_74_18_168,seq55,r_103_130_161,r_103_130_161,1.0,2,163,161,1
59,seq14,r_125_135_158,r_94_123_203,r_125_135_158,0.42,-48,110,158,1
