0,0.74,0.6935483870967742,0.86,0.62,0.7678571428571428,0.598,0.8138095238095238,0.8576
1,0.8,0.7678571428571429,0.86,0.74,0.8113207547169812,0.6694736842105263,0.844,0.8492
2,0.77,0.7454545454545455,0.82,0.72,0.780952380952381,0.7252941176470589,0.8267469879518072,0.8133999999999999
3,0.86,0.8333333333333334,0.9,0.82,0.8653846153846153,0.6692307692307692,0.8713414634146341,0.9048
4,0.87,0.8490566037735849,0.9,0.84,0.8737864077669903,0.633,0.8381818181818181,0.9072
5,0.83,0.7796610169491526,0.92,0.74,0.8440366972477064,0.5838461538461539,0.8482558139534884,0.9139999999999999
6,0.86,0.86,0.86,0.86,0.8599999999999999,0.8314285714285714,0.8734117647058823,0.8762
7,0.85,0.8301886792452831,0.88,0.82,0.8543689320388349,0.5933333333333334,0.828469387755102,0.8956000000000001
8,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.6363636363636364,0.8523076923076923,0.8634000000000002
9,0.82,0.7580645161290323,0.94,0.7,0.8392857142857143,0.623,0.8405555555555555,0.9026
10,0.78,0.7258064516129032,0.9,0.66,0.8035714285714286,0.6295,0.852,0.8759999999999999
11,0.75,0.7551020408163265,0.74,0.76,0.7474747474747474,0.61,0.8461428571428571,0.8102
12,0.85,0.8431372549019608,0.86,0.84,0.8514851485148515,0.6044444444444445,0.8666233766233766,0.8887999999999999
13,0.77,0.7368421052631579,0.84,0.7,0.7850467289719626,0.6431818181818182,0.8068831168831169,0.8113999999999999
14,0.79,0.7959183673469388,0.78,0.8,0.7878787878787878,0.7092307692307692,0.8327941176470588,0.8244000000000001
15,0.81,0.803921568627451,0.82,0.8,0.8118811881188118,0.788,0.900875,0.8418
16,0.77,0.7454545454545455,0.82,0.72,0.780952380952381,0.5894736842105264,0.8627160493827161,0.8535999999999999
17,0.84,0.84,0.84,0.84,0.8399999999999999,0.6754545454545454,0.8635294117647059,0.8644
18,0.83,0.8,0.88,0.78,0.8380952380952381,0.7469230769230769,0.8686746987951807,0.8592
19,0.79,0.7735849056603774,0.82,0.76,0.796116504854369,0.5776923076923077,0.8641379310344828,0.859
20,0.76,0.76,0.76,0.76,0.76,0.561875,0.8288888888888889,0.8168000000000001
