0,0.85,0.8888888888888888,0.8,0.9,0.8421052631578948,0.624,0.8653703703703703,0.8828
1,0.76,0.825,0.66,0.86,0.7333333333333334,0.8185714285714286,0.8668,0.7666000000000001
2,0.77,0.7755102040816326,0.76,0.78,0.7676767676767676,0.7307692307692307,0.8505,0.8078000000000001
3,0.77,0.813953488372093,0.7,0.84,0.7526881720430109,0.6953846153846154,0.8835416666666667,0.7976
4,0.74,0.7727272727272727,0.68,0.8,0.7234042553191491,0.6466666666666666,0.8310416666666667,0.7712000000000001
5,0.69,0.7317073170731707,0.6,0.78,0.6593406593406594,0.8653333333333333,0.8969387755102041,0.6986000000000001
6,0.71,0.7142857142857143,0.7,0.72,0.7070707070707072,0.7511764705882353,0.8965384615384615,0.7536
7,0.76,0.8095238095238095,0.68,0.84,0.7391304347826089,0.669,0.9,0.7932
8,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.8085714285714286,0.8837254901960784,0.7932
9,0.84,0.9473684210526315,0.72,0.96,0.8181818181818181,0.6033333333333333,0.8972413793103449,0.8532
10,0.83,0.851063829787234,0.8,0.86,0.8247422680412372,0.75,0.841,0.8532000000000001
11,0.8,0.8409090909090909,0.74,0.86,0.7872340425531915,0.62625,0.8717857142857143,0.839
12,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.58,0.8988235294117647,0.8251999999999999
13,0.83,0.851063829787234,0.8,0.86,0.8247422680412372,0.6622222222222223,0.7978181818181818,0.8440000000000001
14,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.72375,0.8510714285714286,0.814
15,0.75,0.7659574468085106,0.72,0.78,0.7422680412371133,0.8126666666666666,0.9421818181818181,0.8018000000000001
16,0.77,0.7755102040816326,0.76,0.78,0.7676767676767676,0.8,0.8473076923076923,0.7788
17,0.75,0.7551020408163265,0.74,0.76,0.7474747474747474,0.715,0.7926785714285715,0.7636000000000001
18,0.84,0.8695652173913043,0.8,0.88,0.8333333333333333,0.58,0.8961538461538462,0.8764
19,0.79,0.8372093023255814,0.72,0.86,0.7741935483870969,0.8175,0.8832075471698113,0.8111999999999999
20,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.75875,0.837037037037037,0.802
21,0.78,0.8181818181818182,0.72,0.84,0.7659574468085107,0.7877777777777778,0.8920689655172414,0.7966
22,0.71,0.7837837837837838,0.58,0.84,0.6666666666666666,0.7625,0.8462264150943396,0.7203999999999998
23,0.77,0.8461538461538461,0.66,0.88,0.7415730337078651,0.81375,0.8208333333333333,0.769
24,0.76,0.8095238095238095,0.68,0.84,0.7391304347826089,0.81375,0.8980357142857143,0.768
25,0.73,0.8108108108108109,0.6,0.86,0.6896551724137931,0.6900000000000001,0.8391304347826087,0.7462000000000001
26,0.8,0.8571428571428571,0.72,0.88,0.782608695652174,0.725,0.7829411764705883,0.8064
27,0.78,0.8043478260869565,0.74,0.82,0.7708333333333333,0.736,0.869056603773585,0.8038000000000001
28,0.77,0.813953488372093,0.7,0.84,0.7526881720430109,0.5766666666666667,0.8507843137254902,0.8016
29,0.83,0.9230769230769231,0.72,0.94,0.8089887640449438,0.8079999999999999,0.8747457627118644,0.8357999999999999
30,0.8,0.875,0.7,0.9,0.7777777777777777,0.725,0.8703636363636363,0.809
31,0.74,0.8333333333333334,0.6,0.88,0.6976744186046512,0.66,0.8382352941176471,0.7608
32,0.77,0.8292682926829268,0.68,0.86,0.7472527472527474,0.7975,0.8768085106382979,0.7826000000000001
33,0.81,0.8444444444444444,0.76,0.86,0.8,0.77,0.9073015873015873,0.8192
34,0.8,0.8409090909090909,0.74,0.86,0.7872340425531915,0.6928571428571428,0.9087755102040816,0.8308
35,0.75,0.7906976744186046,0.68,0.82,0.7311827956989247,0.6245454545454545,0.8291836734693877,0.7838
36,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.6542857142857142,0.8567241379310345,0.8174
37,0.81,0.9428571428571428,0.66,0.96,0.7764705882352942,0.725,0.8891666666666667,0.8116000000000001
38,0.85,0.9487179487179487,0.74,0.96,0.8314606741573033,0.67,0.9039655172413793,0.852
39,0.8,0.8571428571428571,0.72,0.88,0.782608695652174,0.7866666666666666,0.856551724137931,0.8130000000000001
40,0.81,0.8604651162790697,0.74,0.88,0.7956989247311828,0.7328571428571429,0.854375,0.8313999999999999
41,0.73,0.7948717948717948,0.62,0.84,0.6966292134831461,0.708,0.8327777777777777,0.753
42,0.72,0.8666666666666667,0.52,0.92,0.65,0.635,0.8595348837209302,0.7330000000000001
43,0.74,0.7608695652173914,0.7,0.78,0.7291666666666667,0.6546153846153846,0.7872727272727272,0.7662
44,0.81,0.8780487804878049,0.72,0.9,0.7912087912087912,0.6616666666666666,0.8183333333333334,0.8244
45,0.75,0.7777777777777778,0.7,0.8,0.7368421052631577,0.6809999999999999,0.8662,0.7782
46,0.75,0.8378378378378378,0.62,0.88,0.7126436781609196,0.8585714285714285,0.8748076923076923,0.7484000000000001
47,0.8,0.8409090909090909,0.74,0.86,0.7872340425531915,0.7011111111111111,0.8374545454545455,0.8133999999999999
48,0.69,0.7209302325581395,0.62,0.76,0.6666666666666666,0.638,0.844,0.7296
49,0.82,0.8478260869565217,0.78,0.86,0.8125,0.76,0.8346666666666667,0.829
50,0.84,0.8269230769230769,0.86,0.82,0.8431372549019608,0.821,0.91,0.8516
51,0.74,0.7608695652173914,0.7,0.78,0.7291666666666667,0.666923076923077,0.8455769230769231,0.774
52,0.79,0.8372093023255814,0.72,0.86,0.7741935483870969,0.78375,0.8656896551724138,0.7973999999999999
53,0.75,0.8205128205128205,0.64,0.86,0.7191011235955057,0.67375,0.876938775510204,0.775
54,0.77,0.813953488372093,0.7,0.84,0.7526881720430109,0.6944444444444444,0.8625531914893617,0.7926
55,0.79,0.8372093023255814,0.72,0.86,0.7741935483870969,0.79625,0.8340384615384615,0.8011999999999999
56,0.68,0.6956521739130435,0.64,0.72,0.6666666666666666,0.669375,0.8638297872340426,0.7240000000000001
57,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.675,0.8651666666666666,0.8062
